aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
Stanford University,,United States,11,Stanford University,467,1,1,private,97.9,3,-,84,60.6,43,93.6,1,96.8,5,96.1,1,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/stanford-university
University of Oxford,,United Kingdom,0,University of Oxford,468,2,2,master_account,86.5,27,91.5,12,88.8,4,93.5,3,98.7,2,95.0,3,"Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-oxford
Massachusetts Institute of Technology,,United States,0,Massachusetts Institute of Technology,471,2,2,private,98.3,2,100.0,2,71.9,32,93.5,2,95.3,6,92.5,5,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/massachusetts-institute-technology
Harvard University,,United States,0,Harvard University,466,4,4,private,96.3,4,39.6,40,58.2,46,91.9,4,99.0,1,93.2,4,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/harvard-university
Princeton University,,United States,0,Princeton University,469,5,5,private,99.0,1,86.9,13,44.3,67,91.1,5,97.6,3,89.6,11,"Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/princeton-university
University of Chicago,,United States,11,University of Chicago,473,6,6,private,96.3,5,-,88,55.7,53,90.2,6,94.5,8,90.4,9,"Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/university-chicago
Yale University,,United States,0,Yale University,475,7,7,private,94.4,9,30.0,67,55.8,52,90.0,7,92.9,10,96.0,2,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/yale-university
University of Cambridge,,United Kingdom,0,University of Cambridge,470,8,8,master_account,82.3,38,35.5,49,83.2,11,87.5,8,91.6,11,92.4,6,"Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-cambridge
"University of California, Berkeley",,United States,0,"University of California, Berkeley",474,9,9,public,91.1,14,-,85,50.4,63,86.9,9,95.0,7,86.0,14,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-california-berkeley
"University of California, Los Angeles",,United States,0,"University of California, Los Angeles",477,10,10,public,89.8,18,-,86,38.3,77,86.8,10,94.4,9,90.7,8,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/university-california-los-angeles
University of Pennsylvania,,United States,0,University of Pennsylvania,480,11,11,private,92.6,11,-,93,70.6,33,86.6,11,80.6,17,91.4,7,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-pennsylvania
University of Michigan-Ann Arbor,,United States,0,University of Michigan-Ann Arbor,482,12,12,public,90.7,16,91.6,11,42.8,69,86.1,12,97.3,4,80.8,16,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-michigan-ann-arbor
London School of Economics and Political Science,,United Kingdom,0,London School of Economics and Political Science,511,13,13,master_account,82.3,37,70.8,19,87.4,5,85.5,13,86.7,12,87.5,13,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/london-school-economics-and-political-science
New York University,,United States,0,New York University,508,14,14,private,90.7,15,-,82,63.9,41,84.2,14,79.0,20,89.3,12,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/new-york-university
Columbia University,,United States,0,Columbia University,476,15,15,private,85.8,31,-,73,59.5,44,82.9,15,80.3,18,89.6,10,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/columbia-university
UCL ucl UCL,,United Kingdom,0,UCL,481,16,16,master_account,86.0,30,47.4,32,86.1,8,82.1,16,85.1,13,77.9,18,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/ucl
Northwestern University,,United States,0,Northwestern University,490,17,17,private,95.9,6,31.8,57,35.6,82,81.1,17,84.0,14,81.2,15,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/northwestern-university
University of Wisconsin-Madison,,United States,0,University of Wisconsin-Madison,491,18,18,public,89.4,19,73.8,18,51.7,59,80.2,18,81.4,16,79.0,17,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-wisconsin-madison
University of Toronto,,Canada,0,University of Toronto,483,19,19,master_account,76.9,53,29.7,68,55.8,51,74.5,19,79.8,19,75.0,19,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-toronto
University of British Columbia ubc,,Canada,11,University of British Columbia,486,20,20,master_account,85.7,33,31.1,59,65.9,38,73.7,20,74.0,22,69.3,23,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-british-columbia
University of Melbourne UniMelb Australia,,Australia,11,University of Melbourne,501,21,21,master_account,62.3,87,53.0,29,79.2,18,72.8,21,83.4,15,70.2,21,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-melbourne
Duke University,,United States,0,Duke University,487,22,22,private,91.8,13,-,75,55.9,50,70.2,22,58.5,38,68.8,24,,/world-university-rankings/duke-university
University of Texas at Austin,,United States,0,University of Texas at Austin,493,23,23,public,82.2,40,63.2,25,37.7,79,69.7,23,68.1,25,69.5,22,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/university-texas-austin
Cornell University,,United States,0,Cornell University,484,24,24,private,82.2,39,29.0,70,32.3,88,69.2,24,69.7,23,70.3,20,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/cornell-university
King’s College London,,United Kingdom,11,King’s College London,520,25,25,master_account,85.4,34,74.4,17,79.7,16,68.7,25,64.3,31,57.3,32,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/kings-college-london
Australian National University anu,,Australia,0,Australian National University,502,26,26,master_account,68.3,74,43.1,36,70.1,34,67.8,26,75.1,21,61.6,27,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/australian-national-university
McGill University,,Canada,0,McGill University,492,27,27,master_account,74.6,56,-,80,74.7,26,66.7,27,63.6,33,62.5,26,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/mcgill-university
University of Washington,,United States,0,University of Washington,489,28,28,public,87.9,25,-,96,35.9,81,64.8,28,64.3,32,55.8,35,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-washington
Ohio State University (Main campus)  ,,United States,0,Ohio State University (Main campus)  ,521,29,29,public,84.1,36,30.8,61,44.6,65,64.4,30,67.6,27,53.2,40,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/ohio-state-university-main-campus
National University of Singapore nus,,Singapore,6,National University of Singapore,504,29,29,master_account,52.5,95,43.4,35,85.7,9,64.4,29,69.1,24,65.6,25,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/national-university-singapore
University of North Carolina at Chapel Hill,,United States,0,University of North Carolina at Chapel Hill,507,31,31,public,84.7,35,34.8,51,33.6,87,64.3,31,65.1,30,57.3,33,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography,Sociology",/world-university-rankings/university-north-carolina-chapel-hill
University of Minnesota,,United States,0,University of Minnesota,506,32,32,public,79.5,47,-,92,29.7,91,62.2,32,62.4,34,57.6,31,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-minnesota
University of Sydney UniSyd,,Australia,11,University of Sydney,522,33,33,master_account,67.3,77,55.0,28,81.1,13,62.0,33,61.6,35,54.4,36,"Sociology,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-sydney
University of Amsterdam uva,,Netherlands,6,University of Amsterdam,556,34,34,master_account,69.3,68,62.8,26,54.0,55,61.5,34,68.0,26,50.6,47,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-amsterdam
University of Illinois at Urbana-Champaign,,United States,0,University of Illinois at Urbana-Champaign,495,35,35,public,70.0,66,-,91,35.2,84,60.7,35,65.9,28,56.0,34,"Sociology,Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-illinois-urbana-champaign
University of Queensland UQ UOQ,,Australia,11,University of Queensland,538,36,36,master_account,60.3,91,39.2,41,80.9,14,59.7,36,65.9,29,49.6,48,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/university-queensland
Peking University,,China,0,Peking University,514,37,37,master_account,74.0,58,100.0,3,86.8,6,59.5,37,46.1,61,52.2,43,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/peking-university
University of Southern California,,United States,0,University of Southern California,519,38,38,private,73.4,59,-,94,36.1,80,59.4,38,54.9,40,59.1,29,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/university-southern-california
University of Hong Kong HKU Hong Kong University,,Hong Kong,11,University of Hong Kong,498,39,39,master_account,64.7,79,94.8,9,84.9,10,59.3,39,61.0,36,44.7,53,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-hong-kong
UNSW Sydney unsw australia unsw,,Australia,6,UNSW Sydney,638,40,40,master_account,63.3,84,65.3,22,79.2,19,58.6,40,59.8,37,48.4,49,"Politics & International Studies (incl Development Studies),Geography,Sociology,Communication & Media Studies",/world-university-rankings/unsw-sydney
Carnegie Mellon University,,United States,0,Carnegie Mellon University,485,41,41,private,90.2,17,36.8,46,56.5,49,58.2,41,54.0,43,39.8,65,Politics & International Studies (incl Development Studies),/world-university-rankings/carnegie-mellon-university
University of Warwick,,United Kingdom,0,University of Warwick,622,42,42,master_account,64.7,80,32.7,55,79.3,17,57.7,42,53.8,45,53.1,41,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-warwick
Indiana University,,United States,0,Indiana University,587,43,43,public,70.9,63,-,79,42.3,72,57.5,43,50.9,50,57.9,30,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/indiana-university
University of Edinburgh,,United Kingdom,0,University of Edinburgh,500,44,44,master_account,61.9,88,38.2,43,69.9,35,57.3,44,56.9,39,52.6,42,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/university-edinburgh
The Hong Kong University of Science and Technology hkust,,Hong Kong,11,The Hong Kong University of Science and Technology,526,45,45,master_account,80.7,45,40.8,39,96.0,2,57.0,45,48.9,54,39.2,67,Politics & International Studies (incl Development Studies),/world-university-rankings/hong-kong-university-science-and-technology
University of Manchester,,United Kingdom,0,University of Manchester,512,46,46,master_account,65.6,78,38.6,42,77.4,20,56.6,46,48.8,56,54.1,37,"Politics & International Studies (incl Development Studies),Sociology,Geography,Communication & Media Studies",/world-university-rankings/university-manchester
Erasmus University Rotterdam,,Netherlands,6,Erasmus University Rotterdam,621,47,47,master_account,76.3,54,-,76,68.7,36,56.1,47,54.5,42,40.6,63,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/erasmus-university-rotterdam
Washington University in St Louis,,United States,11,Washington University in St Louis,505,48,48,private,88.4,23,-,100,32.0,89,55.6,48,48.5,57,44.6,54,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/washington-university-st-louis
Michigan State University,,United States,0,Michigan State University,560,49,49,public,75.8,55,-,81,38.8,76,55.3,49,47.9,59,51.5,45,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/michigan-state-university
HEC Paris,,France,0,HEC Paris,972,50,50,master_account,95.8,7,76.8,16,98.0,1,55.0,50,36.0,84,31.1,93,,/world-university-rankings/hec-paris
Penn State (Main campus)  ,,United States,0,Penn State (Main campus)  ,515,50,50,public,70.9,64,-,83,34.0,85,55.0,51,49.8,53,53.9,38,"Sociology,Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/penn-state-main-campus
"University of California, San Diego",,United States,0,"University of California, San Diego",497,52,52,public,92.6,10,-,87,40.0,75,54.4,52,42.9,65,40.8,62,"Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-california-san-diego
Durham University united kingdom UK  England,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-56154151,United Kingdom,11,Durham University,547,53,53,master_account,81.7,42,37.0,44,74.0,28,53.9,53,44.2,64,38.9,69,"Sociology,Politics & International Studies (incl Development Studies),Geography",/world-university-rankings/durham-university
Boston University,,United States,0,Boston University,518,54,54,private,80.9,43,30.0,66,37.8,78,53.7,54,40.6,73,51.3,46,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/boston-university
University of Virginia (Main campus)  ,,United States,0,University of Virginia (Main campus)  ,601,55,55,public,82.2,41,41.1,38,35.4,83,53.3,55,35.9,85,53.6,39,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-virginia-main-campus
Leiden University,,Netherlands,6,Leiden University,543,56,56,master_account,69.3,67,63.8,24,44.5,66,52.2,56,52.5,48,39.6,66,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/leiden-university
Arizona State University (Tempe)  ,,United States,0,Arizona State University (Tempe)  ,591,57,57,public,87.4,26,30.3,64,23.5,100,52.1,57,48.8,55,36.4,76,"Sociology,Politics & International Studies (incl Development Studies),Geography,Communication & Media Studies",/world-university-rankings/arizona-state-university-tempe
LMU Munich Ludwig-Maximilians-Universität München,,Germany,6,LMU Munich,509,58,58,master_account,64.0,81,48.1,31,53.9,56,51.9,58,50.0,52,44.4,55,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Geography,Sociology",/world-university-rankings/lmu-munich
"University of California, Santa Barbara",,United States,0,"University of California, Santa Barbara",499,59,59,public,78.8,49,58.7,27,42.4,71,51.8,59,46.4,60,38.2,71,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-california-santa-barbara
The University of Tokyo,,Japan,0,The University of Tokyo,494,60,60,master_account,45.2,98,-,95,40.2,74,51.6,60,52.1,49,59.4,28,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/university-tokyo
Emory University,,United States,0,Emory University,539,61,61,private,87.9,24,29.0,71,41.2,73,51.3,61,35.3,88,43.1,58,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/emory-university
KU Leuven,,Belgium,11,KU Leuven,531,61,61,master_account,60.9,90,100.0,1,51.4,60,51.3,62,52.7,47,38.6,70,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/ku-leuven
University of Rochester,,United States,0,University of Rochester,545,63,63,private,92.2,12,31.8,58,57.3,48,51.2,63,36.4,83,34.5,84,"Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-rochester
Vanderbilt University,,United States,0,Vanderbilt University,534,64,64,private,78.0,50,43.9,34,26.5,97,51.0,64,45.2,62,42.1,61,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/vanderbilt-university
Seoul National University,,South Korea,0,Seoul National University,588,65,65,master_account,44.6,99,96.5,7,51.0,62,50.9,65,50.9,51,52.0,44,"Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology,Geography",/world-university-rankings/seoul-national-university
Monash University,,Australia,11,Monash University,581,66,66,master_account,42.1,100,66.1,21,75.1,24,50.6,66,53.7,46,47.2,50,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/monash-university
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,67,67,master_account,88.6,21,100.0,5,73.3,30,50.3,67,34.5,89,27.4,97,"Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-cape-town
Tilburg University,,Netherlands,11,Tilburg University,734,68,68,master_account,61.6,89,92.6,10,60.9,42,50.2,68,53.9,44,32.0,91,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/tilburg-university
Utrecht University utrecht  utrecht university,,Netherlands,0,Utrecht University,532,69,69,master_account,73.3,60,-,98,48.4,64,49.7,69,39.3,76,42.5,60,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/utrecht-university
Chinese University of Hong Kong CUHK,,Hong Kong,11,Chinese University of Hong Kong,662356,70,70,master_account,58.4,94,36.0,48,52.8,57,49.1,70,48.0,58,43.2,57,"Geography,Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/chinese-university-hong-kong
"University of Maryland, College Park",,United States,0,"University of Maryland, College Park",559,71,71,public,80.9,44,33.1,54,28.8,95,48.8,71,42.3,67,36.6,75,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-maryland-college-park
University of Auckland UOA Auckland University,,New Zealand,11,University of Auckland,637,72,72,master_account,68.5,73,81.4,15,65.3,39,48.7,72,41.7,68,34.2,86,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-auckland
University of Pittsburgh-Pittsburgh campus,,United States,0,University of Pittsburgh-Pittsburgh campus,524,72,72,public,85.8,32,50.2,30,28.5,96,48.7,73,37.8,80,35.5,80,"Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies,Sociology",/world-university-rankings/university-pittsburgh-pittsburgh-campus
Maastricht University,,Netherlands,6,Maastricht University,663,74,74,master_account,72.5,62,99.5,6,93.9,3,48.6,74,40.8,72,23.8,99,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/maastricht-university
"University of California, Davis",,United States,0,"University of California, Davis",503,74,74,public,86.4,28,36.8,47,42.5,70,48.6,75,34.3,90,36.2,77,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-california-davis
University of Bristol,,United Kingdom,11,University of Bristol,530,76,76,master_account,69.2,70,35.1,50,74.2,27,48.5,76,40.2,74,35.9,78,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-bristol
University of Nottingham,,United Kingdom,0,University of Nottingham,604,77,77,master_account,69.2,71,33.8,52,76.9,21,48.3,77,38.0,79,37.1,74,"Communication & Media Studies,Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-nottingham
Pompeu Fabra University,,Spain,0,Pompeu Fabra University,650,78,78,master_account,88.5,22,41.8,37,51.0,61,47.8,78,28.7,98,35.3,81,"Communication & Media Studies,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/pompeu-fabra-university
Tsinghua University Qinghua University Tsing hua University Qing hua University,,China,6,Tsinghua University,535,78,78,master_account,63.7,82,100.0,4,73.6,29,47.8,79,33.2,93,40.3,64,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/tsinghua-university
Wageningen University & Research,,Netherlands,0,Wageningen University & Research,540,80,80,master_account,79.7,46,-,99,75.7,23,47.6,81,30.7,95,31.9,92,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/wageningen-university-research
Dartmouth College,,United States,0,Dartmouth College,554,80,80,private,95.7,8,-,74,30.3,90,47.6,80,25.1,100,39.1,68,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/dartmouth-college
University of Florida,,United States,0,University of Florida,590,82,82,public,63.7,83,-,90,24.1,99,47.4,82,54.8,41,34.6,83,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-florida
Ghent University,,Belgium,0,Ghent University,570,83,83,master_account,74.1,57,86.3,14,43.7,68,47.3,83,41.0,71,30.7,94,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies,Geography",/world-university-rankings/ghent-university
University of Western Australia uwa,,Australia,0,University of Western Australia,654,83,83,master_account,69.3,69,64.9,23,82.1,12,47.3,84,35.6,87,32.7,90,"Sociology,Geography,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-western-australia
University of Zurich,,Switzerland,0,University of Zurich,525,83,83,master_account,77.3,52,-,97,80.7,15,47.3,85,30.4,97,34.3,85,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/university-zurich
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,86,86,master_account,59.9,92,30.4,63,59.1,45,46.6,86,38.6,78,42.8,59,"Geography,Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/university-sheffield
Free University of Berlin,,Germany,0,Free University of Berlin,617,87,87,master_account,63.0,85,44.0,33,54.1,54,46.4,87,41.2,70,37.3,73,"Geography,Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/free-university-berlin
University of Groningen,,Netherlands,11,University of Groningen,598,88,88,master_account,70.1,65,96.4,8,52.5,58,46.3,88,44.5,63,24.3,98,"Communication & Media Studies,Sociology,Geography,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-groningen
University of York,,United Kingdom,0,University of York,586,89,89,master_account,77.4,51,29.6,69,75.0,25,46.1,89,34.3,91,28.3,95,"Geography,Sociology,Politics & International Studies (incl Development Studies)",/world-university-rankings/university-york
Humboldt University of Berlin,,Germany,0,Humboldt University of Berlin,573,90,90,master_account,47.7,97,-,78,57.5,47,46.0,90,42.8,66,45.2,52,"Geography,Sociology",/world-university-rankings/humboldt-university-berlin
University of Essex,,United Kingdom,0,University of Essex,674,91,91,master_account,59.0,93,36.9,45,86.8,7,45.8,92,36.9,82,35.9,79,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-essex
Cardiff University,,United Kingdom,0,Cardiff University,671,91,91,master_account,62.8,86,33.1,53,66.0,37,45.8,91,41.4,69,33.4,88,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/cardiff-university
Brown University,,United States,0,Brown University,513,93,93,private,78.8,48,-,72,25.5,98,45.7,93,38.8,77,33.3,89,"Sociology,Politics & International Studies (incl Development Studies),Communication & Media Studies",/world-university-rankings/brown-university
University of Sussex,,United Kingdom,11,University of Sussex,563,93,93,master_account,69.2,72,31.1,60,75.7,22,45.7,94,34.0,92,33.6,87,"Geography,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-sussex
George Washington University,,United States,0,George Washington University,600,95,95,private,67.4,76,-,77,33.9,86,45.0,95,30.4,96,46.0,51,"Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography",/world-university-rankings/george-washington-university
University of Georgia,,United States,0,University of Georgia,675,95,95,public,68.3,75,30.6,62,29.3,92,45.0,96,39.3,75,37.4,72,"Geography,Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies",/world-university-rankings/university-georgia
University of Montreal,,Canada,11,University of Montreal,569,97,97,master_account,49.9,96,67.0,20,64.5,40,44.8,97,35.7,86,43.8,56,"Communication & Media Studies,Geography,Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-montreal
Sciences Po,,France,0,Sciences Po,974,98,98,master_account,72.8,61,30.2,65,72.4,31,44.6,98,27.7,99,34.6,82,"Sociology,Communication & Media Studies,Politics & International Studies (incl Development Studies)",/world-university-rankings/sciences-po
University of Colorado Boulder,,United States,0,University of Colorado Boulder,541,99,99,public,88.9,20,-,89,29.1,94,44.5,99,32.2,94,27.6,96,"Politics & International Studies (incl Development Studies),Sociology,Communication & Media Studies,Geography",/world-university-rankings/university-colorado-boulder
"University of California, Irvine",,United States,0,"University of California, Irvine",550,100,100,public,86.4,29,32.0,56,29.1,93,44.4,100,37.4,81,23.5,100,"Politics & International Studies (incl Development Studies),Sociology",/world-university-rankings/university-california-irvine
